i,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
369491,0,742,200,0,34,35,1.1999999999999933,11.999999999999932,2862.0,0,1.0,35,34
368918,1,742,9,0,0,1,0.0,0.0,42.0,0,-1.0,6,0
369492,2,742,200,2,38,3,3.599999999999986,47.99999999999985,5994.0,0,1.0,29,40
369493,3,742,200,0,43,25,6.600000000000031,66.0000000000003,9318.0,0,1.0,23,43
370100,0,743,200,1,34,38,1.1999999999999909,17.999999999999908,4098.0,0,1.8,36,35
369527,1,743,9,0,0,0,0.0,0.0,36.0,0,-1.0,5,0
370101,2,743,200,1,38,3,3.5999999999999863,41.99999999999986,6456.0,1,1.8,32,39
370102,3,743,200,0,46,25,8.400000000000029,84.00000000000028,8544.0,0,1.0,27,46
370262,0,744,45,0,6,2,0.0,0.0,276.0,3,-1.1,20,6
370573,1,744,200,0,36,1,2.3999999999999884,23.999999999999883,4542.0,4,0.9,26,36
370574,2,744,200,1,43,0,6.600000000000025,72.00000000000024,9462.0,0,1.8,20,44
370210,3,744,27,0,3,2,0.0,0.0,159.0,0,-1.0,10,3
371063,0,745,200,4,44,2,7.20000000000002,96.00000000000018,8808.0,0,1.8,33,48
370813,1,745,75,0,11,1,0.0,0.0,645.0,3,-1.1,30,11
371064,2,745,200,2,43,1,6.60000000000002,78.0000000000002,9216.0,0,1.0,27,45
370634,3,745,15,0,1,1,0.0,0.0,99.0,0,-1.0,8,1
371289,0,746,57,0,8,8,0.0,0.0,456.0,0,-1.0,26,8
371326,1,746,69,1,10,5,0.0,5.000000000000003,545.0,4,-1.1,35,11
371589,2,746,200,0,38,1,3.600000000000004,36.00000000000004,6366.0,0,1.0,36,38
371590,3,746,200,0,39,6,4.200000000000045,42.00000000000044,8790.0,0,1.0,35,39
372203,0,747,200,3,37,32,2.999999999999993,47.99999999999992,3300.0,0,1.8,32,40
371648,1,747,15,0,1,0,0.0,0.0,87.0,0,-1.0,7,1
372204,2,747,200,0,40,4,4.799999999999996,47.99999999999996,6846.0,0,1.0,32,40
372205,3,747,200,1,38,25,3.6000000000000227,42.00000000000022,7842.0,3,0.9,26,39
372634,0,748,200,3,48,4,9.600000000000028,114.00000000000028,13038.0,1,1.8,22,51
372276,1,748,21,0,2,2,0.0,0.0,186.0,3,-1.1,14,2
372635,2,748,200,3,45,1,7.80000000000002,96.00000000000018,10158.0,0,1.0,21,48
372241,3,748,9,0,0,1,0.0,0.0,42.0,0,-1.0,5,0
372687,0,749,15,1,1,0,0.0,5.000000000000002,86.0,0,-0.1999999999999999,7,2
372669,1,749,9,0,0,0,0.0,0.0,36.0,0,-1.0,4,0
372698,2,749,20,0,2,0,0.0,0.0,162.0,1,-1.1,7,2
372879,3,749,200,0,41,1,5.400000000000008,54.00000000000007,6402.0,1,1.8,19,41
373510,0,750,200,0,34,35,1.1999999999999953,11.999999999999952,2232.0,4,1.2333333333333334,38,34
373009,1,750,33,1,4,2,0.0,5.000000000000003,251.0,0,-0.1999999999999999,23,5
373511,2,750,200,1,38,2,3.599999999999986,41.99999999999986,5562.0,0,1.0,37,39
373512,3,750,200,0,43,22,6.600000000000015,66.00000000000014,6678.0,0,1.0,31,43
374002,0,751,141,0,22,8,0.0,0.0,1266.0,3,-1.1,35,22
373786,1,751,69,0,10,3,0.0,0.0,516.0,2,-1.1,26,10
374121,2,751,200,0,45,0,7.800000000000027,78.00000000000027,11076.0,0,1.0,33,45
374122,3,751,200,0,34,6,1.199999999999991,11.99999999999991,2646.0,0,1.0,29,34
374227,0,752,27,0,3,3,0.0,0.0,183.0,0,-1.0,12,3
374747,1,752,200,1,36,5,2.39999999999999,29.9999999999999,4110.0,0,1.0,39,37
374748,2,752,200,1,40,0,4.799999999999991,53.9999999999999,5970.0,0,1.0,24,41
374749,3,752,200,0,38,2,3.5999999999999903,35.9999999999999,5514.0,0,1.0,27,38
374830,0,753,21,1,2,1,0.0,5.000000000000002,131.0,0,-0.1999999999999999,13,3
375094,1,753,200,0,35,1,1.7999999999999896,17.999999999999893,3564.0,2,0.9,36,35
374883,2,753,38,0,5,0,0.0,0.0,387.0,1,-1.1,13,5
374980,3,753,86,6,13,2,0.0,35.99999999999999,1497.0,0,-1.0,31,19
375701,0,754,200,0,33,36,0.5999999999999963,5.999999999999963,2136.0,0,1.0,24,33
375128,1,754,9,0,0,1,0.0,0.0,42.0,1,-1.1,7,0
375702,2,754,200,1,34,1,1.1999999999999855,17.999999999999854,4872.0,0,1.0,30,35
375703,3,754,200,0,41,24,5.399999999999999,53.99999999999999,6462.0,0,1.0,24,41
375736,0,755,9,0,0,0,0.0,0.0,36.0,4,-1.1,5,0
375941,1,755,200,0,35,0,1.7999999999999865,17.999999999999865,3822.0,0,1.0,16,35
375761,2,755,20,0,2,0,0.0,0.0,168.0,0,-1.0,9,2
375739,3,755,9,1,0,1,0.0,5.000000000000001,47.0,0,-0.1999999999999999,4,1
375998,0,756,15,0,1,0,0.0,0.0,63.0,0,-1.0,7,1
376210,1,756,200,0,35,0,1.7999999999999874,17.999999999999872,3372.0,2,0.9,20,35
376036,2,756,27,0,3,0,0.0,0.0,171.0,0,-1.0,12,3
376037,3,756,27,1,3,1,0.0,5.000000000000005,176.0,0,-0.1999999999999999,16,4
376363,0,757,39,1,5,1,0.0,5.000000000000005,236.0,0,-0.1999999999999999,15,6
376716,1,757,200,1,35,0,1.7999999999999896,23.999999999999897,4002.0,0,1.8,38,36
376717,2,757,200,0,44,0,7.200000000000003,72.00000000000003,6864.0,1,1.8,34,44
376453,3,757,68,1,10,1,0.0,5.99999999999999,696.0,0,-0.1999999999999999,23,11
377223,0,758,200,4,44,5,7.200000000000025,96.00000000000024,9738.0,0,1.8,38,48
376823,1,758,27,0,3,3,0.0,0.0,177.0,2,-1.1,20,3
377224,2,758,200,2,43,3,6.600000000000046,78.00000000000045,10476.0,0,1.0,32,45
376984,3,758,80,0,12,4,0.0,0.0,774.0,4,-1.1,23,12
377849,0,759,200,0,34,35,1.199999999999994,11.99999999999994,3096.0,4,1.2333333333333334,33,34
377330,1,759,27,0,3,1,0.0,0.0,177.0,2,-1.1,13,3
377850,2,759,200,1,36,3,2.3999999999999866,29.999999999999865,6384.0,0,1.0,33,37
377851,3,759,200,0,45,23,7.800000000000029,78.00000000000028,9396.0,2,1.7666666666666666,31,45
378004,0,760,39,0,5,3,0.0,0.0,285.0,0,-1.0,18,5
378488,1,760,200,1,35,7,1.7999999999999892,23.99999999999989,3936.0,1,1.8,46,36
378489,2,760,200,0,36,0,2.39999999999999,23.9999999999999,6624.0,0,1.0,29,36
378490,3,760,200,0,36,6,2.3999999999999884,23.999999999999883,4710.0,0,1.0,32,36
378678,0,761,74,5,11,0,0.0,29.999999999999996,969.0,0,-1.0,28,16
378805,1,761,200,0,36,2,2.399999999999993,23.99999999999993,2862.0,2,0.9,32,36
378595,2,761,32,0,4,0,0.0,0.0,246.0,0,-1.0,12,4
378526,3,761,9,1,0,1,0.0,5.000000000000001,47.0,0,-0.1999999999999999,5,1
379418,0,762,200,0,34,34,1.1999999999999953,11.999999999999952,2220.0,4,1.1,28,34
378863,1,762,15,0,1,1,0.0,0.0,93.0,2,-1.1,9,1
379419,2,762,200,1,38,0,3.5999999999999863,41.99999999999986,5550.0,0,1.0,31,39
379420,3,762,200,1,39,25,4.199999999999989,47.99999999999988,5634.0,0,1.8,21,40
379890,0,763,200,4,42,4,6.000000000000006,84.00000000000006,9042.0,0,1.8,27,46
379568,1,763,39,0,5,1,0.0,0.0,243.0,0,-1.0,21,5
379891,2,763,200,3,41,0,5.399999999999996,71.99999999999996,6174.0,0,1.8,25,44
379548,3,763,32,1,4,1,0.0,5.999999999999997,258.0,0,-0.1999999999999999,15,5
380255,0,764,99,4,15,1,0.0,23.00000000000001,776.0,0,-0.1999999999999999,30,19
380165,1,764,69,0,10,4,0.0,0.0,528.0,3,-1.1,26,10
380458,2,764,200,0,37,0,3.000000000000015,30.00000000000015,7056.0,0,1.0,26,37
380459,3,764,200,0,37,3,2.999999999999989,29.999999999999886,3828.0,1,1.8,30,37
380606,0,765,50,0,7,8,0.0,0.0,507.0,1,-1.1,23,7
380560,1,765,27,1,3,2,0.0,5.000000000000004,194.0,0,-1.0,15,4
380542,2,765,21,0,2,0,0.0,0.0,108.0,0,-1.0,11,2
380757,3,765,200,1,47,2,9.00000000000004,96.0000000000004,12312.0,0,1.0,23,48
380862,0,766,27,0,3,2,0.0,0.0,165.0,3,-1.1,11,3
381210,1,766,200,0,37,1,2.9999999999999893,29.999999999999893,4302.0,0,1.0,27,37
381211,2,766,200,0,47,0,9.000000000000032,90.00000000000031,11508.0,0,1.0,21,47
380865,3,766,27,0,3,3,0.0,0.0,177.0,4,-1.1,8,3
381268,0,767,15,1,1,0,0.0,5.000000000000002,80.0,0,-0.1999999999999999,7,2
381824,1,767,200,1,36,6,2.3999999999999875,29.99999999999988,4806.0,0,1.0,32,37
381825,2,767,200,1,39,0,4.200000000000003,48.00000000000002,7800.0,1,1.8,27,40
381826,3,767,200,1,39,2,4.199999999999994,47.999999999999936,5706.0,0,1.8,22,40
382033,0,768,74,2,11,0,0.0,11.999999999999988,849.0,0,-1.0,27,13
382160,1,768,200,0,35,1,1.7999999999999927,17.999999999999925,3114.0,0,1.0,29,35
381976,2,768,45,0,6,0,0.0,0.0,324.0,3,-1.1,20,6
381886,3,768,15,0,1,0,0.0,0.0,57.0,0,-1.0,7,1
382488,0,769,87,0,13,10,0.0,0.0,837.0,3,-1.1,46,13
382434,1,769,69,0,10,1,0.0,0.0,462.0,2,-1.1,40,10
382715,2,769,200,0,50,0,10.800000000000042,108.0000000000004,16554.0,0,1.0,30,50
382716,3,769,200,0,36,7,2.3999999999999893,23.99999999999989,4194.0,0,1.0,32,36
382821,0,770,27,0,3,0,0.0,0.0,177.0,0,-1.0,10,3
383204,1,770,200,0,38,0,3.5999999999999903,35.9999999999999,4890.0,1,0.9,40,38
382928,2,770,62,0,9,0,0.0,0.0,621.0,1,-1.1,20,9
383205,3,770,200,4,34,3,1.199999999999993,35.99999999999993,3882.0,0,1.0,40,38
383956,0,771,200,0,34,20,1.199999999999998,11.99999999999998,2034.0,0,1.0,43,34
383815,1,771,153,0,24,11,0.0,0.0,1110.0,2,-1.1,41,24
383957,2,771,200,0,37,3,2.9999999999999933,29.99999999999993,6144.0,0,1.0,33,37
383958,3,771,200,0,42,15,6.000000000000001,60.00000000000001,5292.0,0,1.0,37,42
384058,0,772,27,0,3,1,0.0,0.0,159.0,2,-1.1,13,3
384316,1,772,200,0,36,1,2.399999999999989,23.999999999999886,4692.0,2,0.9,36,36
384041,2,772,21,0,2,0,0.0,0.0,126.0,1,-1.1,9,2
384226,3,772,110,7,17,2,0.0,41.999999999999964,2667.0,3,-1.1,32,24
384593,0,773,80,1,12,13,0.0,5.999999999999976,960.0,0,-0.1999999999999999,24,13
384470,1,773,39,0,5,2,0.0,0.0,237.0,2,-1.1,20,5
384834,2,773,200,0,36,0,2.3999999999999853,23.99999999999985,5412.0,0,1.0,30,36
384835,3,773,200,0,37,12,3.0000000000000013,30.00000000000001,6078.0,1,1.8,31,37
385484,0,774,200,0,42,18,5.999999999999994,59.999999999999936,3408.0,1,1.8,41,42
385037,1,774,51,0,7,2,0.0,0.0,345.0,2,-1.1,24,7
385485,2,774,200,0,42,1,6.000000000000041,60.000000000000405,9246.0,0,1.0,32,42
385486,3,774,200,0,38,18,3.600000000000003,36.00000000000003,5910.0,0,1.0,30,38
385682,0,775,51,0,7,0,0.0,0.0,285.0,4,-1.1,23,7
385981,1,775,200,1,39,1,4.2000000000000135,48.00000000000013,6030.0,2,0.9,32,40
385982,2,775,200,2,38,0,3.599999999999989,47.999999999999886,4800.0,0,1.8,29,40
385666,3,775,45,1,6,2,0.0,5.000000000000005,293.0,0,-0.1999999999999999,17,7
386661,0,776,200,0,33,26,0.5999999999999945,5.999999999999945,2922.0,0,1.0,48,33
386304,1,776,81,1,12,4,0.0,5.000000000000011,485.0,0,-0.1999999999999999,36,13
386662,2,776,200,1,37,2,2.999999999999986,35.99999999999986,6540.0,0,1.0,34,38
386663,3,776,200,0,42,21,6.000000000000015,60.00000000000015,7332.0,0,1.0,36,42
387276,0,777,200,2,37,27,2.9999999999999947,41.99999999999994,3108.0,0,1.8,32,39
386721,1,777,15,1,1,1,0.0,5.000000000000001,98.0,0,-0.1999999999999999,8,2
387277,2,777,200,2,38,1,3.599999999999986,47.99999999999985,6174.0,0,1.0,30,40
387278,3,777,200,0,41,19,5.40000000000001,54.0000000000001,5946.0,2,1.7666666666666666,30,41
387359,0,778,21,0,2,1,0.0,0.0,132.0,0,-1.0,12,2
387802,1,778,200,1,39,3,4.200000000000015,48.00000000000015,5502.0,0,1.8,35,40
387803,2,778,200,1,39,0,4.199999999999986,47.99999999999985,5724.0,1,1.8,29,40
387611,3,778,104,0,16,3,0.0,0.0,1092.0,0,-1.0,22,16
388316,0,779,200,3,41,2,5.400000000000014,72.00000000000013,6672.0,0,1.0,41,44
388005,1,779,51,1,7,0,0.0,5.0,362.0,0,-0.1999999999999999,21,8
388317,2,779,200,2,40,1,4.800000000000002,60.000000000000014,6648.0,0,1.0,43,42
388043,3,779,63,0,9,2,0.0,0.0,381.0,4,-1.1,22,9
388374,0,780,15,1,1,1,0.0,5.000000000000002,98.0,0,-0.1999999999999999,8,2
388776,1,780,200,0,37,0,2.999999999999988,29.99999999999988,4260.0,1,1.8,27,37
388777,2,780,200,0,45,0,7.800000000000011,78.00000000000011,8046.0,0,1.0,24,45
388467,3,780,45,0,6,2,0.0,0.0,288.0,0,-1.0,14,6
389397,0,781,200,3,41,22,5.400000000000004,72.00000000000003,5568.0,0,1.0,46,44
388883,1,781,27,0,3,1,0.0,0.0,183.0,0,-1.0,14,3
389398,2,781,200,2,40,3,4.800000000000024,60.00000000000024,8544.0,0,1.0,36,42
389386,3,781,194,0,31,19,0.0,0.0,4179.0,4,-1.1,37,31
389450,0,782,15,0,1,2,0.0,0.0,99.0,4,-1.1,9,1
389432,1,782,9,0,0,1,0.0,0.0,42.0,2,-1.1,7,0
389821,2,782,200,0,39,0,4.2000000000000215,42.00000000000021,7656.0,1,1.8,21,39
389822,3,782,200,0,37,1,2.999999999999987,29.99999999999987,4986.0,0,1.0,15,37
390024,0,783,57,0,8,2,0.0,0.0,396.0,4,-1.1,27,8
389952,1,783,33,0,4,2,0.0,0.0,198.0,2,-1.1,16,4
390216,2,783,200,0,41,0,5.400000000000004,54.00000000000004,6840.0,0,1.0,26,41
390120,3,783,104,1,16,3,0.0,5.99999999999998,1002.0,0,-0.1999999999999999,29,17
390353,0,784,45,4,6,0,0.0,23.000000000000007,299.0,0,-1.0,15,10
390274,1,784,15,1,1,0,0.0,5.000000000000001,86.0,0,-0.1999999999999999,7,2
390509,2,784,200,0,45,0,7.800000000000015,78.00000000000014,8010.0,1,1.8,14,45
390330,3,784,33,0,4,1,0.0,0.0,204.0,3,-1.1,12,4
391158,0,785,200,1,39,32,4.199999999999992,47.99999999999992,4584.0,4,1.1,36,40
390711,1,785,51,0,7,1,0.0,0.0,363.0,3,-1.1,20,7
391159,2,785,200,1,40,1,4.80000000000005,54.00000000000049,9744.0,0,1.0,26,41
391160,3,785,200,0,42,27,6.000000000000004,60.00000000000004,6804.0,2,1.6333333333333333,25,42
391631,0,786,200,5,43,1,6.600000000000011,96.00000000000011,8412.0,0,1.8,31,48
391357,1,786,63,0,9,1,0.0,0.0,501.0,0,-1.0,19,9
391632,2,786,200,3,40,0,4.800000000000011,66.00000000000011,6690.0,0,1.0,24,43
391196,3,786,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,5,1
392221,0,787,194,0,31,30,0.0,0.0,4191.0,2,-1.1,34,31
392234,1,787,200,0,37,22,3.0000000000000093,30.00000000000009,6594.0,4,0.9,39,37
392235,2,787,200,0,46,0,8.399999999999999,83.99999999999999,6132.0,1,1.8,28,46
391668,3,787,9,2,0,0,0.0,11.0,53.0,0,-0.1999999999999999,5,2
392316,0,788,21,1,2,2,0.0,5.000000000000001,125.0,0,-0.1999999999999999,11,3
392366,1,788,39,1,5,1,0.0,5.000000000000004,230.0,0,-0.1999999999999999,18,6
392354,2,788,33,0,4,0,0.0,0.0,222.0,0,-1.0,14,4
392528,3,788,200,1,41,2,5.399999999999994,59.999999999999936,5154.0,1,1.8,23,42
392561,0,789,9,2,0,0,0.0,11.0,101.0,0,-1.0,7,2
392934,1,789,200,0,36,0,2.4000000000000083,24.00000000000008,6360.0,2,0.9,27,36
392581,2,789,15,1,1,0,0.0,5.000000000000001,92.0,0,-0.1999999999999999,8,2
392916,3,789,182,8,29,3,0.0,47.9999999999999,4281.0,0,-0.1999999999999999,28,37
392967,0,790,9,0,0,1,0.0,0.0,42.0,2,-1.1,7,0
393256,1,790,200,0,35,0,1.799999999999987,17.99999999999987,4734.0,1,1.8,28,35
392969,2,790,9,0,0,0,0.0,0.0,36.0,3,-1.1,5,0
393160,3,790,104,6,16,1,0.0,35.99999999999996,2562.0,0,-1.0,22,22
393433,0,791,45,0,6,2,0.0,0.0,288.0,3,-1.1,22,6
393501,1,791,69,1,10,1,0.0,5.000000000000009,431.0,0,-0.1999999999999999,28,11
393633,2,791,200,0,46,0,8.400000000000047,84.00000000000045,10728.0,0,1.0,23,46
393490,3,791,63,1,9,3,0.0,5.000000000000001,452.0,0,-0.1999999999999999,18,10
393690,0,792,15,0,1,1,0.0,0.0,99.0,1,-1.1,7,1
393691,1,792,15,0,1,2,0.0,0.0,93.0,0,-1.0,10,1
393704,2,792,21,0,2,0,0.0,0.0,108.0,0,-1.0,11,2
393884,3,792,200,1,43,1,6.600000000000004,72.00000000000003,7314.0,0,1.0,13,44
394037,0,793,39,1,5,6,0.0,5.000000000000001,332.0,0,-0.1999999999999999,19,6
394462,1,793,200,0,38,5,3.5999999999999903,35.9999999999999,4218.0,2,0.9,53,38
394463,2,793,200,1,36,2,2.399999999999987,29.99999999999987,3828.0,0,1.0,33,37
394343,3,793,140,1,22,6,0.0,5.999999999999928,2586.0,0,-0.1999999999999999,30,23
394898,0,794,200,3,47,2,9.000000000000027,108.00000000000026,13044.0,0,1.8,23,50
394552,1,794,27,0,3,2,0.0,0.0,189.0,3,-1.1,14,3
394899,2,794,200,2,45,1,7.800000000000022,90.00000000000021,10410.0,0,1.0,21,47
394499,3,794,9,0,0,1,0.0,0.0,42.0,0,-1.0,5,0
395137,0,795,75,0,11,3,0.0,0.0,585.0,2,-1.1,23,11
395388,1,795,200,0,37,2,2.9999999999999867,29.999999999999865,4662.0,4,0.9,28,37
395389,2,795,200,0,46,0,8.400000000000045,84.00000000000044,12042.0,0,1.0,19,46
394959,3,795,15,0,1,1,0.0,0.0,99.0,0,-1.0,12,1
395567,0,796,51,0,7,2,0.0,0.0,255.0,3,-1.1,21,7
395616,1,796,75,1,11,0,0.0,5.000000000000009,488.0,0,-0.1999999999999999,22,12
395742,2,796,200,0,43,0,6.600000000000023,66.00000000000023,8658.0,0,1.0,22,43
395497,3,796,27,0,3,3,0.0,0.0,195.0,0,-1.0,11,3
395956,0,797,63,0,9,7,0.0,0.0,483.0,1,-1.1,21,9
395957,1,797,63,0,9,1,0.0,0.0,375.0,1,-1.1,28,9
395849,2,797,27,0,3,0,0.0,0.0,159.0,0,-1.0,10,3
396095,3,797,200,2,47,2,9.000000000000034,102.00000000000033,11538.0,0,1.8,19,49
396202,0,798,33,3,4,0,0.0,17.0,317.0,0,-1.0,17,7
396370,1,798,200,0,35,1,1.7999999999999874,17.999999999999872,3210.0,0,1.0,24,35
396191,2,798,27,0,3,0,0.0,0.0,165.0,3,-1.1,12,3
396155,3,798,15,2,1,0,0.0,11.0,98.0,0,-0.1999999999999999,10,3
396816,0,799,200,1,35,24,1.799999999999999,23.99999999999999,2154.0,4,1.2333333333333334,35,36
396404,1,799,9,0,0,1,0.0,0.0,42.0,0,-1.0,5,0
396492,2,799,38,1,5,0,0.0,5.999999999999997,327.0,0,-0.1999999999999999,16,6
396817,3,799,200,0,47,11,9.00000000000002,90.00000000000018,8832.0,0,1.0,23,47
396850,0,800,9,0,0,1,0.0,0.0,42.0,3,-1.1,5,0
397311,1,800,200,0,40,1,4.799999999999999,47.99999999999999,6192.0,1,1.8,29,40
397312,2,800,200,1,39,0,4.199999999999988,47.99999999999987,4992.0,0,1.0,30,40
397084,3,800,86,1,13,3,0.0,5.9999999999999805,945.0,0,-0.1999999999999999,19,14
397925,0,801,200,2,35,35,1.7999999999999914,29.99999999999991,3348.0,4,1.3666666666666667,31,37
397370,1,801,15,0,1,1,0.0,0.0,93.0,2,-1.1,9,1
397926,2,801,200,0,38,2,3.5999999999999903,35.9999999999999,7038.0,0,1.0,28,38
397927,3,801,200,0,43,25,6.600000000000035,66.00000000000034,8916.0,0,1.0,27,43
398184,0,802,105,0,16,4,0.0,0.0,1080.0,2,-1.1,30,16
398040,1,802,33,1,4,0,0.0,5.000000000000006,233.0,0,-0.1999999999999999,16,5
398280,2,802,200,0,51,0,11.40000000000004,114.00000000000038,14826.0,1,1.8,21,51
397987,3,802,15,0,1,1,0.0,0.0,93.0,0,-1.0,8,1
398887,0,803,200,0,33,32,0.5999999999999944,5.999999999999944,2634.0,0,1.0,35,33
398314,1,803,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,4,1
398888,2,803,200,2,37,2,2.9999999999999862,41.99999999999986,5334.0,0,1.0,29,39
398889,3,803,200,1,42,22,6.000000000000022,66.00000000000021,7290.0,4,1.7666666666666666,30,43
399189,0,804,80,1,12,9,0.0,5.999999999999997,750.0,0,-1.0,28,13
399420,1,804,200,0,39,3,4.200000000000027,42.00000000000026,6408.0,2,0.9,39,39
399136,2,804,62,0,9,2,0.0,0.0,759.0,0,-1.0,19,9
399409,3,804,189,10,30,12,0.0,59.00000000000007,8519.0,3,-1.1,44,40
399547,0,805,38,0,5,3,0.0,0.0,339.0,1,-1.1,18,5
399550,1,805,39,1,5,2,0.0,5.000000000000005,284.0,0,-0.1999999999999999,21,6
399479,2,805,15,0,1,0,0.0,0.0,69.0,0,-1.0,9,1
399712,3,805,200,1,41,2,5.400000000000015,60.00000000000014,6588.0,0,1.0,22,42
399902,0,806,68,11,10,4,0.0,65.99999999999997,2238.0,0,-0.1999999999999999,28,21
399867,1,806,45,0,6,4,0.0,0.0,378.0,4,-1.1,27,6
399795,2,806,21,0,2,0,0.0,0.0,126.0,0,-1.0,12,2
399890,3,806,56,0,8,2,0.0,0.0,672.0,4,-1.1,21,8
400360,0,807,200,2,43,2,6.600000000000018,78.00000000000018,8604.0,0,1.0,32,45
400004,1,807,26,0,3,1,0.0,0.0,189.0,0,-1.0,11,3
400361,2,807,200,2,41,1,5.400000000000011,66.00000000000011,8484.0,0,1.0,24,43
400027,3,807,33,0,4,3,0.0,0.0,186.0,2,-1.1,16,4
400466,0,808,27,0,3,3,0.0,0.0,183.0,3,-1.1,13,3
400503,1,808,39,0,5,1,0.0,0.0,255.0,0,-1.0,21,5
400826,2,808,200,0,35,0,1.799999999999986,17.999999999999858,4110.0,0,1.0,25,35
400827,3,808,200,0,36,3,2.399999999999986,23.99999999999986,4200.0,1,1.8,27,36
400956,0,809,33,0,4,2,0.0,0.0,198.0,1,-1.1,15,4
401303,1,809,200,0,39,1,4.200000000000016,42.00000000000016,6876.0,1,0.9,28,39
401304,2,809,200,1,40,0,4.799999999999995,53.99999999999995,6996.0,0,1.0,24,41
400992,3,809,44,0,6,3,0.0,0.0,516.0,0,-1.0,12,6
401464,0,810,92,18,14,1,0.0,107.99999999999991,4536.0,0,-0.1999999999999999,25,32
401405,1,810,33,0,4,3,0.0,0.0,336.0,4,-1.1,20,4
401339,2,810,9,0,0,0,0.0,0.0,36.0,0,-1.0,5,0
401391,3,810,26,0,3,1,0.0,0.0,243.0,4,-1.1,13,3
402131,0,811,200,1,37,24,2.9999999999999947,35.99999999999994,3600.0,0,1.8,44,38
401738,1,811,69,0,10,1,0.0,0.0,420.0,2,-1.1,28,10
402132,2,811,200,0,41,2,5.400000000000019,54.000000000000185,7134.0,0,1.0,37,41
402133,3,811,200,1,37,22,2.9999999999999885,35.999999999999886,6510.0,0,1.8,36,38
402332,0,812,62,0,9,8,0.0,0.0,555.0,0,-1.0,20,9
402191,1,812,15,0,1,1,0.0,0.0,63.0,1,-1.1,7,1
402609,2,812,200,0,38,0,3.5999999999999903,35.9999999999999,6054.0,0,1.0,23,38
402610,3,812,200,0,37,7,2.999999999999986,29.999999999999854,5628.0,0,1.0,26,37
402693,0,813,27,5,3,0,0.0,29.000000000000004,296.0,0,-0.1999999999999999,17,8
402867,1,813,200,0,34,0,1.1999999999999875,11.999999999999876,3780.0,0,1.0,23,34
402682,2,813,21,0,2,0,0.0,0.0,132.0,0,-1.0,10,2
402646,3,813,9,2,0,0,0.0,11.0,71.0,0,-0.1999999999999999,6,2
403356,0,814,123,1,19,10,0.0,5.000000000000014,860.0,0,-0.1999999999999999,41,20
403588,1,814,200,0,39,4,4.199999999999998,41.99999999999998,2586.0,0,1.0,61,39
403589,2,814,200,2,35,2,1.7999999999999918,29.99999999999992,3174.0,0,1.0,56,37
403590,3,814,200,0,34,8,1.200000000000002,12.00000000000002,4824.0,0,1.0,42,34
404215,0,815,200,1,39,31,4.199999999999997,47.99999999999996,3456.0,4,1.7666666666666666,42,40
403696,1,815,27,0,3,1,0.0,0.0,165.0,2,-1.1,18,3
404216,2,815,200,0,42,5,5.999999999999995,59.99999999999994,6702.0,0,1.0,32,42
404217,3,815,200,0,38,24,3.6000000000000205,36.000000000000206,7758.0,4,0.9,33,38
404403,0,816,63,3,9,1,0.0,17.000000000000004,596.0,0,-1.0,27,12
404397,1,816,57,0,8,2,0.0,0.0,414.0,0,-1.0,27,8
404300,2,816,21,0,2,0,0.0,0.0,126.0,0,-1.0,7,2
404373,3,816,45,1,6,0,0.0,5.000000000000009,281.0,0,-1.0,20,7
404605,0,817,128,14,20,1,0.0,83.99999999999993,5880.0,0,-1.0,23,34
404492,1,817,27,0,3,2,0.0,0.0,219.0,4,-1.1,22,3
404438,2,817,9,0,0,0,0.0,0.0,36.0,1,-1.1,6,0
404515,3,817,38,0,5,2,0.0,0.0,375.0,4,-1.1,21,5
404710,0,818,27,1,3,2,0.0,5.000000000000003,170.0,0,-1.0,14,4
405135,1,818,200,0,36,1,2.4000000000000123,24.00000000000012,6054.0,4,0.9,35,36
405136,2,818,200,0,43,0,6.6,65.99999999999999,7056.0,0,1.0,31,43
404944,3,818,104,0,16,3,0.0,0.0,1224.0,2,-1.1,27,16
405749,0,819,200,1,37,38,2.9999999999999942,35.99999999999994,3276.0,0,1.0,29,38
405194,1,819,15,1,1,2,0.0,5.000000000000002,92.0,0,-0.1999999999999999,12,2
405750,2,819,200,2,39,1,4.200000000000011,54.00000000000011,7848.0,0,1.8,30,41
405751,3,819,200,0,42,28,6.000000000000012,60.000000000000114,7290.0,0,1.0,26,42
406388,0,820,200,2,37,32,2.9999999999999925,41.99999999999992,3894.0,0,1.8,35,39
405905,1,820,39,1,5,2,0.0,5.000000000000006,248.0,0,-0.1999999999999999,15,6
406389,2,820,200,1,38,2,3.599999999999988,41.99999999999987,6702.0,0,1.0,39,39
406390,3,820,200,0,42,24,6.00000000000002,60.0000000000002,8340.0,1,1.8,31,42
407015,0,821,200,2,35,27,1.7999999999999925,29.99999999999992,4320.0,0,1.8,39,37
406496,1,821,27,0,3,1,0.0,0.0,153.0,2,-1.1,17,3
407016,2,821,200,1,46,1,8.400000000000032,90.00000000000031,11454.0,0,1.0,30,47
407017,3,821,200,0,43,19,6.600000000000036,66.00000000000036,9330.0,0,1.0,27,43
