i,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
400151,2,783,15,1,1,1,0.0,5.000000000000001,92.0,0,-0.1999999999999999,9,2
400707,3,783,200,0,36,39,2.3999999999999866,23.999999999999865,4026.0,0,1.0,27,36
401314,0,784,200,1,44,1,7.200000000000034,78.00000000000033,9444.0,0,1.0,29,45
401315,1,784,200,2,34,23,1.199999999999993,23.99999999999993,4284.0,0,1.0,36,36
400742,2,784,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,4,1
401316,3,784,200,0,33,20,0.5999999999999927,5.999999999999926,3066.0,1,1.8,34,33
401935,0,785,200,1,39,4,4.199999999999996,47.99999999999995,4296.0,0,1.8,33,40
401936,1,785,200,0,41,2,5.399999999999998,53.99999999999997,5334.0,0,1.0,31,41
401937,2,785,200,0,39,7,4.199999999999991,41.99999999999991,3762.0,0,1.0,42,39
401400,3,785,21,1,2,2,0.0,5.000000000000002,161.0,0,-1.0,12,3
402544,0,786,200,1,48,0,9.600000000000032,102.00000000000033,12198.0,0,1.0,16,49
402545,1,786,200,1,49,0,10.200000000000031,108.0000000000003,11382.0,1,1.8,17,50
402546,2,786,200,0,36,7,2.399999999999989,23.999999999999886,3456.0,0,1.0,27,36
401973,3,786,9,1,0,0,0.0,5.000000000000001,59.0,0,-1.0,5,1
402617,0,787,21,0,2,0,0.0,0.0,108.0,4,-1.1,10,2
402604,1,787,15,0,1,0,0.0,0.0,69.0,0,-1.0,8,1
402605,2,787,15,0,1,0,0.0,0.0,63.0,1,-1.1,6,1
402624,3,787,27,0,3,0,0.0,0.0,177.0,1,-1.1,12,3
402928,0,788,200,0,33,0,0.5999999999999963,5.999999999999963,2196.0,0,1.0,20,33
402802,1,788,74,0,11,0,0.0,0.0,639.0,0,-1.0,16,11
402696,2,788,21,1,2,1,0.0,5.0,173.0,0,-1.0,11,3
402660,3,788,9,1,0,0,0.0,5.000000000000001,53.0,0,-1.0,8,1
403542,0,789,200,0,42,6,6.000000000000004,60.00000000000004,5202.0,0,1.0,34,42
403494,1,789,176,0,28,4,0.0,0.0,2256.0,0,-1.0,28,28
403543,2,789,200,1,37,13,2.999999999999991,35.99999999999991,2952.0,0,1.8,46,38
403084,3,789,39,1,5,5,0.0,5.0,326.0,0,-1.0,20,6
404162,0,790,200,0,49,8,10.200000000000037,102.00000000000034,10998.0,3,1.9,25,49
404163,1,790,200,1,40,1,4.799999999999988,53.99999999999988,6930.0,0,1.0,22,41
404164,2,790,200,0,37,13,2.99999999999999,29.999999999999897,3216.0,0,1.0,29,37
403627,3,790,21,0,2,2,0.0,0.0,96.0,2,-1.1,13,2
404676,0,791,200,1,47,36,9.000000000000044,96.00000000000044,11934.0,0,1.8,22,48
404362,1,791,50,1,7,3,0.0,5.999999999999985,663.0,0,-0.1999999999999999,23,8
404677,2,791,200,0,47,33,9.000000000000014,90.00000000000014,7494.0,0,1.0,28,47
404403,3,791,63,1,9,6,0.0,5.000000000000004,494.0,0,-1.0,27,10
405284,0,792,200,0,45,22,7.800000000000027,78.00000000000027,8466.0,0,1.0,22,45
405285,1,792,200,2,42,0,6.000000000000007,72.00000000000007,6966.0,0,1.8,20,44
405286,2,792,200,0,40,27,4.800000000000012,48.00000000000012,5904.0,0,1.0,23,40
404713,3,792,9,1,0,0,0.0,5.000000000000001,65.0,0,-1.0,6,1
405420,0,793,44,0,6,0,0.0,0.0,480.0,1,-1.1,15,6
405408,1,793,38,1,5,5,0.0,5.999999999999993,345.0,0,-1.0,15,6
405321,2,793,9,0,0,0,0.0,0.0,36.0,1,-1.1,6,0
405427,3,793,50,0,7,5,0.0,0.0,465.0,1,-1.1,25,7
406136,0,794,200,0,40,4,4.800000000000047,48.00000000000047,10542.0,3,0.9,33,40
406137,1,794,200,1,41,32,5.400000000000007,60.00000000000006,5484.0,0,1.8,47,42
405870,2,794,111,1,17,1,0.0,5.000000000000004,872.0,0,-0.1999999999999999,27,18
406138,3,794,200,0,42,32,5.999999999999998,59.99999999999998,4788.0,0,1.0,48,42
406787,0,795,200,0,41,1,5.400000000000012,54.000000000000114,7722.0,1,0.9,30,41
406788,1,795,200,0,39,29,4.199999999999995,41.99999999999994,5238.0,0,1.0,37,39
406341,2,795,51,1,7,1,0.0,5.000000000000001,410.0,0,-0.1999999999999999,14,8
406789,3,795,200,0,42,28,5.999999999999997,59.99999999999997,4170.0,0,1.0,34,42
407396,0,796,200,1,43,21,6.6000000000000085,72.00000000000007,6996.0,0,1.8,22,44
407397,1,796,200,1,41,1,5.399999999999998,59.99999999999997,6660.0,0,1.0,22,42
407398,2,796,200,0,42,24,6.000000000000003,60.00000000000002,5814.0,2,1.1,25,42
406825,3,796,9,1,0,0,0.0,5.000000000000001,71.0,0,-1.0,7,1
407821,0,797,200,0,43,0,6.600000000000001,66.00000000000001,5886.0,1,1.8,18,43
407822,1,797,200,1,40,0,4.800000000000006,54.00000000000006,5292.0,0,1.0,27,41
407452,2,797,15,1,1,0,0.0,5.000000000000002,92.0,0,-1.0,10,2
407434,3,797,9,2,0,0,0.0,11.0,83.0,2,-1.1,5,2
408257,0,798,200,0,44,0,7.200000000000038,72.00000000000038,10440.0,0,1.0,13,44
408258,1,798,200,1,42,1,6.000000000000031,66.0000000000003,10560.0,1,1.8,19,43
407900,2,798,21,1,2,1,0.0,5.000000000000002,143.0,0,-0.1999999999999999,12,3
407882,3,798,15,0,1,1,0.0,0.0,69.0,0,-1.0,9,1
408865,0,799,200,2,49,1,10.200000000000028,114.00000000000028,11070.0,0,1.0,23,51
408866,1,799,200,1,47,0,9.000000000000034,96.00000000000033,10536.0,0,1.0,29,48
408867,2,799,200,1,35,6,1.7999999999999936,23.999999999999936,2940.0,1,1.8,30,36
408294,3,799,9,0,0,0,0.0,0.0,36.0,1,-1.1,7,0
409362,0,800,200,0,43,1,6.600000000000029,66.00000000000028,9192.0,0,1.0,25,43
409363,1,800,200,2,38,3,3.5999999999999868,47.999999999999865,5592.0,0,1.8,28,40
409046,2,800,45,1,6,1,0.0,5.000000000000004,275.0,0,-0.1999999999999999,18,7
409065,3,800,51,0,7,5,0.0,0.0,387.0,2,-1.1,21,7
409792,0,801,200,1,48,35,9.600000000000044,102.00000000000044,12396.0,0,1.8,17,49
409434,1,801,21,0,2,0,0.0,0.0,114.0,2,-1.1,10,2
409793,2,801,200,0,46,35,8.400000000000023,84.00000000000023,9114.0,0,1.0,21,46
409399,3,801,9,0,0,0,0.0,0.0,36.0,1,-1.1,4,0
410412,0,802,200,1,41,8,5.400000000000021,60.0000000000002,7272.0,0,1.8,22,42
410413,1,802,200,0,43,0,6.600000000000039,66.00000000000038,9996.0,0,1.0,17,43
410414,2,802,200,0,40,12,4.800000000000022,48.00000000000022,7434.0,0,1.0,28,40
409877,3,802,21,1,2,2,0.0,5.000000000000001,179.0,0,-1.0,12,3
410502,0,803,27,0,3,0,0.0,0.0,159.0,4,-1.1,9,3
410849,1,803,200,4,43,0,6.6000000000000245,90.00000000000024,8274.0,0,1.0,26,47
410850,2,803,200,4,38,0,3.5999999999999943,59.99999999999994,6066.0,0,1.0,30,42
410450,3,803,9,1,0,0,0.0,5.000000000000001,65.0,0,-1.0,6,1
411145,0,804,92,0,14,0,0.0,0.0,1224.0,1,-1.1,20,14
411362,1,804,200,1,42,35,6.000000000000004,66.00000000000003,6408.0,0,1.0,28,43
410933,2,804,21,0,2,1,0.0,0.0,96.0,0,-1.0,10,2
411363,3,804,200,1,44,36,7.200000000000007,78.00000000000007,7422.0,3,1.1,35,45
411638,0,805,200,1,48,0,9.600000000000032,102.00000000000033,11352.0,0,1.8,15,49
411483,1,805,45,0,6,0,0.0,0.0,294.0,0,-1.0,15,6
411435,2,805,21,1,2,0,0.0,5.000000000000001,143.0,0,-1.0,10,3
411399,3,805,9,2,0,0,0.0,11.0,83.0,0,-0.1999999999999999,7,2
412234,0,806,200,1,44,14,7.200000000000042,78.00000000000041,10704.0,0,1.8,25,45
411672,1,806,9,0,0,1,0.0,0.0,42.0,1,-1.1,5,0
412235,2,806,200,0,41,11,5.400000000000006,54.00000000000006,7332.0,0,1.0,29,41
412211,3,806,188,0,30,3,0.0,0.0,3546.0,3,-1.1,31,30
412854,0,807,200,0,46,18,8.400000000000034,84.00000000000034,10278.0,0,1.0,24,46
412855,1,807,200,1,43,1,6.60000000000001,72.0000000000001,7962.0,0,1.0,27,44
412856,2,807,200,0,41,18,5.400000000000008,54.00000000000007,4128.0,0,1.0,34,41
412319,3,807,21,0,2,2,0.0,0.0,132.0,0,-1.0,9,2
413601,0,808,200,1,42,13,6.000000000000031,66.0000000000003,8952.0,0,1.0,51,43
413442,1,808,147,0,23,9,0.0,0.0,1503.0,1,-1.1,52,23
413602,2,808,200,2,38,9,3.5999999999999903,47.9999999999999,3960.0,0,1.8,41,40
413603,3,808,200,0,34,12,1.1999999999999913,11.999999999999911,4110.0,0,1.0,59,34
413854,0,809,200,0,49,0,10.200000000000031,102.00000000000033,11370.0,0,1.0,10,49
413674,1,809,21,0,2,0,0.0,0.0,126.0,2,-1.1,11,2
413675,2,809,21,1,2,0,0.0,5.000000000000002,113.0,0,-1.0,12,3
413639,3,809,9,2,0,0,0.0,11.0,83.0,3,-1.1,8,2
414461,0,810,200,0,41,10,5.400000000000017,54.00000000000017,7878.0,0,1.0,25,41
414462,1,810,200,0,39,0,4.199999999999993,41.99999999999993,3714.0,1,1.8,36,39
414463,2,810,200,0,40,9,4.7999999999999945,47.99999999999994,3348.0,0,1.0,34,40
413890,3,810,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,5,1
415142,0,811,200,0,47,12,9.000000000000027,90.00000000000026,10764.0,0,1.0,31,47
414785,1,811,81,0,12,5,0.0,0.0,834.0,4,-1.1,31,12
415143,2,811,200,2,41,9,5.400000000000007,66.00000000000006,6012.0,0,1.0,39,43
415144,3,811,200,0,38,10,3.599999999999991,35.99999999999991,4116.0,3,0.9,41,38
415579,0,812,200,1,45,0,7.800000000000018,84.00000000000017,8778.0,0,1.8,25,46
415221,1,812,21,0,2,2,0.0,0.0,150.0,0,-1.0,11,2
415203,2,812,15,0,1,0,0.0,0.0,81.0,0,-1.0,7,1
415580,3,812,200,1,41,3,5.399999999999999,59.99999999999998,7050.0,1,1.8,21,42
416193,0,813,200,0,37,3,2.99999999999999,29.999999999999897,5244.0,0,1.0,20,37
416194,1,813,200,1,43,1,6.6000000000000245,72.00000000000024,9558.0,0,1.0,23,44
416195,2,813,200,0,33,2,0.5999999999999944,5.999999999999944,2412.0,2,0.9,32,33
415640,3,813,15,1,1,1,0.0,5.000000000000001,92.0,0,-0.1999999999999999,6,2
416446,0,814,200,1,46,0,8.40000000000003,90.0000000000003,10122.0,0,1.8,15,47
416248,1,814,15,0,1,0,0.0,0.0,57.0,0,-1.0,8,1
416273,2,814,27,2,3,0,0.0,11.000000000000002,200.0,2,-1.1,12,5
416231,3,814,9,2,0,0,0.0,11.0,83.0,0,-0.1999999999999999,5,2
417137,0,815,200,0,41,15,5.400000000000049,54.00000000000049,9942.0,0,1.0,34,41
416860,1,815,104,0,16,8,0.0,0.0,1242.0,4,-1.1,26,16
417138,2,815,200,0,39,10,4.199999999999989,41.999999999999886,4062.0,0,1.0,32,39
417114,3,815,188,0,30,8,0.0,0.0,2820.0,3,-1.1,41,30
417751,0,816,200,0,45,2,7.800000000000017,78.00000000000016,9246.0,0,1.0,21,45
417752,1,816,200,1,36,0,2.3999999999999857,29.999999999999854,6048.0,0,1.0,24,37
417753,2,816,200,1,36,9,2.399999999999989,29.999999999999886,3246.0,0,1.8,29,37
417198,3,816,15,0,1,1,0.0,0.0,75.0,2,-1.1,9,1
418004,0,817,200,0,32,0,1.3877787807814454e-16,1.3877787807814457e-15,1674.0,0,1.0,15,32
417806,1,817,15,0,1,0,0.0,0.0,75.0,1,-1.1,10,1
417831,2,817,27,1,3,1,0.0,5.000000000000004,182.0,0,-1.0,18,4
417789,3,817,9,1,0,0,0.0,5.000000000000001,65.0,0,-1.0,7,1
418700,0,818,200,2,42,7,6.000000000000039,72.00000000000038,10068.0,0,1.0,31,44
418394,1,818,98,0,15,4,0.0,0.0,1257.0,0,-1.0,34,15
418701,2,818,200,1,41,6,5.400000000000006,60.00000000000005,6438.0,0,1.0,42,42
418702,3,818,200,0,35,8,1.7999999999999914,17.99999999999991,3234.0,3,0.9,38,35
418971,0,819,200,0,49,0,10.20000000000002,102.00000000000018,9762.0,0,1.0,15,49
418760,1,819,15,0,1,0,0.0,0.0,93.0,0,-1.0,8,1
418797,2,819,27,1,3,1,0.0,5.000000000000002,236.0,0,-1.0,13,4
418798,3,819,27,0,3,1,0.0,0.0,147.0,1,-1.1,14,3
419412,0,820,200,0,47,0,9.000000000000032,90.00000000000031,11226.0,1,1.8,14,47
419413,1,820,200,1,44,0,7.200000000000032,78.00000000000031,10182.0,0,1.0,27,45
419067,2,820,27,1,3,1,0.0,5.000000000000003,224.0,0,-1.0,12,4
419031,3,820,15,0,1,1,0.0,0.0,63.0,1,-1.1,6,1
420073,0,821,200,0,45,28,7.800000000000047,78.00000000000047,11430.0,0,1.0,32,45
420074,1,821,200,1,44,1,7.200000000000017,78.00000000000016,7386.0,0,1.0,40,45
420075,2,821,200,1,41,29,5.400000000000029,60.00000000000029,7980.0,0,1.8,31,42
419661,3,821,62,0,9,2,0.0,0.0,675.0,3,-1.1,25,9
420346,0,822,74,0,11,0,0.0,0.0,819.0,1,-1.1,18,11
420599,1,822,200,1,42,22,6.000000000000013,66.00000000000013,7290.0,4,1.1,35,43
420278,2,822,51,0,7,1,0.0,0.0,315.0,1,-1.1,17,7
420600,3,822,200,2,43,18,6.600000000000003,78.00000000000003,6090.0,3,1.9,34,45
421201,0,823,200,0,44,7,7.200000000000046,72.00000000000045,11520.0,0,1.0,37,44
421202,1,823,200,1,39,8,4.199999999999993,47.99999999999992,5688.0,0,1.0,46,40
420847,2,823,62,1,9,3,0.0,5.9999999999999964,531.0,0,-0.1999999999999999,22,10
421082,3,823,140,2,22,11,0.0,11.999999999999984,1458.0,0,-0.1999999999999999,36,24
421303,0,824,26,0,3,1,0.0,0.0,267.0,0,-1.0,10,3
421654,1,824,200,4,46,0,8.400000000000025,108.00000000000026,10914.0,0,1.0,23,50
421655,2,824,200,7,39,0,4.20000000000002,84.0000000000002,8160.0,0,1.0,24,46
421309,3,824,27,2,3,2,0.0,11.0,254.0,0,-1.0,17,5
421760,0,825,27,1,3,0,0.0,5.0,212.0,0,-0.1999999999999999,11,4
422107,1,825,200,2,52,2,12.000000000000036,132.00000000000037,14922.0,0,1.0,23,54
422108,2,825,200,2,38,1,3.599999999999988,47.99999999999987,6318.0,2,0.9,31,40
421759,3,825,26,0,3,4,0.0,0.0,213.0,0,-1.0,13,3
422751,0,826,200,0,44,14,7.20000000000003,72.0000000000003,9114.0,0,1.0,33,44
422752,1,826,200,1,41,1,5.400000000000007,60.00000000000006,7044.0,1,1.8,31,42
422753,2,826,200,1,40,16,4.799999999999999,53.99999999999999,3546.0,0,1.8,38,41
422288,3,826,45,0,6,3,0.0,0.0,348.0,3,-1.1,24,6
423360,0,827,200,0,40,24,4.800000000000028,48.00000000000028,7734.0,0,1.0,21,40
423361,1,827,200,1,38,0,3.599999999999985,41.99999999999985,6216.0,0,1.0,25,39
423362,2,827,200,1,39,27,4.199999999999997,47.99999999999996,5898.0,0,1.8,27,40
422789,3,827,9,1,0,1,0.0,5.000000000000001,71.0,0,-1.0,8,1
423815,0,828,200,0,45,29,7.800000000000027,78.00000000000027,9018.0,0,1.0,24,45
423505,1,828,45,0,6,0,0.0,0.0,336.0,1,-1.1,20,6
423816,2,828,200,0,44,30,7.200000000000011,72.0000000000001,6078.0,0,1.0,29,44
423398,3,828,9,2,0,0,0.0,11.0,89.0,2,-1.1,7,2
424423,0,829,200,0,42,11,6.000000000000012,60.00000000000012,6630.0,3,1.9,24,42
424424,1,829,200,3,36,0,2.3999999999999857,41.99999999999985,5520.0,0,1.8,26,39
424425,2,829,200,0,39,17,4.199999999999986,41.99999999999986,4692.0,0,1.0,34,39
423852,3,829,9,2,0,0,0.0,11.0,59.0,0,-0.1999999999999999,6,2
424872,0,830,200,0,38,0,3.5999999999999885,35.999999999999886,5628.0,0,1.0,18,38
424873,1,830,200,0,37,1,2.99999999999999,29.999999999999897,4698.0,0,1.0,32,37
424527,2,830,27,1,3,0,0.0,5.000000000000002,122.0,0,-0.1999999999999999,14,4
424509,3,830,21,2,2,1,0.0,11.0,221.0,3,-1.1,8,4
425480,0,831,200,1,45,2,7.800000000000026,84.00000000000024,8250.0,0,1.8,28,46
425481,1,831,200,2,35,0,1.7999999999999936,29.999999999999936,3234.0,0,1.0,29,37
425482,2,831,200,1,33,9,0.5999999999999909,11.999999999999908,3180.0,0,1.0,32,34
424909,3,831,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,5,1
425958,0,832,200,0,41,0,5.40000000000001,54.0000000000001,6780.0,0,1.0,20,41
425959,1,832,200,1,38,0,3.5999999999999863,41.99999999999986,5214.0,0,1.0,23,39
425695,2,832,68,1,10,2,0.0,5.999999999999993,690.0,0,-1.0,19,11
425518,3,832,9,1,0,0,0.0,5.000000000000001,53.0,0,-1.0,8,1
426566,0,833,200,0,43,17,6.600000000000039,66.00000000000038,10362.0,3,1.9,21,43
426567,1,833,200,2,40,0,4.799999999999999,59.99999999999999,5436.0,0,1.8,23,42
426568,2,833,200,1,40,16,4.799999999999994,53.99999999999993,4746.0,0,1.0,24,41
425995,3,833,9,0,0,1,0.0,0.0,42.0,1,-1.1,7,0
427009,0,834,200,2,43,29,6.600000000000035,78.00000000000036,8874.0,0,1.8,17,45
426675,1,834,33,0,4,0,0.0,0.0,180.0,0,-1.0,13,4
427010,2,834,200,0,43,27,6.600000000000016,66.00000000000016,6792.0,2,1.1,19,43
426604,3,834,9,0,0,1,0.0,0.0,42.0,2,-1.1,5,0
427433,0,835,200,1,41,1,5.400000000000038,60.00000000000037,8838.0,0,1.8,18,42
427434,1,835,200,1,38,0,3.599999999999987,41.999999999999865,5244.0,0,1.0,19,39
427064,2,835,15,2,1,0,0.0,11.0,98.0,0,-0.1999999999999999,9,3
427046,3,835,9,2,0,0,0.0,11.0,95.0,2,-1.1,6,2
428041,0,836,200,1,44,27,7.20000000000003,78.0000000000003,8532.0,0,1.8,21,45
428042,1,836,200,1,42,1,6.00000000000001,66.00000000000009,7314.0,0,1.0,20,43
428043,2,836,200,0,42,30,6.000000000000011,60.00000000000011,7314.0,2,1.1,21,42
427470,3,836,9,2,0,1,0.0,11.0,83.0,3,-1.1,7,2
428656,0,837,200,0,41,14,5.400000000000007,54.000000000000064,6828.0,0,1.0,20,41
428657,1,837,200,1,38,1,3.600000000000007,42.00000000000007,7014.0,0,1.0,24,39
428658,2,837,200,0,38,20,3.5999999999999868,35.999999999999865,5478.0,0,1.0,28,38
428103,3,837,15,1,1,1,0.0,5.000000000000001,110.0,0,-1.0,9,2
429283,0,838,200,1,44,28,7.200000000000037,78.00000000000036,9942.0,0,1.8,25,45
429284,1,838,200,1,43,2,6.60000000000002,72.0000000000002,8406.0,0,1.0,27,44
429285,2,838,200,0,45,24,7.800000000000008,78.00000000000007,5958.0,0,1.0,31,45
428766,3,838,27,0,3,3,0.0,0.0,195.0,2,-1.1,12,3
429909,0,839,200,1,42,14,6.000000000000021,66.0000000000002,7614.0,0,1.8,27,43
429910,1,839,200,1,38,2,3.6000000000000045,42.00000000000004,7428.0,0,1.0,32,39
429911,2,839,200,0,36,20,2.3999999999999875,23.999999999999872,5208.0,0,1.0,28,36
429389,3,839,26,1,3,4,0.0,5.999999999999997,249.0,0,-1.0,13,4
430405,0,840,200,0,48,0,9.60000000000002,96.0000000000002,10644.0,0,1.0,25,48
430129,1,840,62,0,9,2,0.0,0.0,735.0,3,-1.1,23,9
430042,2,840,33,0,4,1,0.0,0.0,192.0,0,-1.0,13,4
430406,3,840,200,1,38,4,3.5999999999999903,41.9999999999999,4734.0,0,1.0,31,39
431013,0,841,200,0,45,8,7.80000000000004,78.0000000000004,11568.0,0,1.0,23,45
431014,1,841,200,1,42,1,6.000000000000031,66.0000000000003,9804.0,0,1.0,24,43
431015,2,841,200,0,38,11,3.599999999999988,35.99999999999988,3984.0,2,0.9,26,38
430442,3,841,9,2,0,1,0.0,11.0,71.0,0,-0.1999999999999999,6,2
431067,0,842,15,0,1,0,0.0,0.0,87.0,0,-1.0,7,1
431438,1,842,200,4,44,0,7.200000000000033,96.00000000000033,11646.0,0,1.0,19,48
431439,2,842,200,5,39,0,4.1999999999999895,71.99999999999989,7254.0,0,1.0,18,44
431051,3,842,9,2,0,1,0.0,11.0,65.0,0,-0.1999999999999999,6,2
431874,0,843,200,1,39,0,4.199999999999991,47.99999999999991,5664.0,0,1.8,23,40
431516,1,843,21,0,2,3,0.0,0.0,126.0,4,-1.1,11,2
431498,2,843,15,0,1,0,0.0,0.0,69.0,1,-1.1,10,1
431875,3,843,200,1,38,6,3.5999999999999863,41.99999999999986,6312.0,1,1.8,26,39
432500,0,844,200,0,39,8,4.200000000000017,42.00000000000017,6396.0,0,1.0,23,39
432501,1,844,200,1,35,1,1.7999999999999896,23.999999999999897,3546.0,0,1.0,33,36
432502,2,844,200,0,38,11,3.5999999999999903,35.9999999999999,3390.0,0,1.0,29,38
431983,3,844,27,1,3,1,0.0,5.000000000000001,200.0,0,-1.0,11,4
432554,0,845,15,0,1,0,0.0,0.0,69.0,4,-1.1,9,1
432555,1,845,15,0,1,0,0.0,0.0,87.0,1,-1.1,7,1
432729,2,845,188,9,30,0,0.0,53.99999999999992,5532.0,2,-1.1,17,39
432538,3,845,9,0,0,0,0.0,0.0,36.0,1,-1.1,7,0
433336,0,846,200,0,42,16,6.000000000000016,60.00000000000016,7008.0,0,1.0,17,42
433337,1,846,200,0,41,0,5.400000000000016,54.00000000000016,7662.0,0,1.0,25,41
433338,2,846,200,0,38,22,3.599999999999996,35.99999999999996,5520.0,0,1.0,24,38
432765,3,846,9,2,0,0,0.0,11.0,83.0,3,-1.1,6,2
433791,0,847,200,0,43,0,6.600000000000015,66.00000000000014,6462.0,0,1.0,23,43
433469,1,847,39,0,5,2,0.0,0.0,249.0,0,-1.0,22,5
433397,2,847,15,0,1,0,0.0,0.0,63.0,0,-1.0,7,1
433792,3,847,200,2,39,1,4.199999999999998,53.99999999999999,6042.0,0,1.0,31,41
434399,0,848,200,0,44,11,7.200000000000033,72.00000000000033,10572.0,3,1.9,29,44
433826,1,848,9,0,0,1,0.0,0.0,42.0,0,-1.0,6,0
434400,2,848,200,1,39,9,4.199999999999998,47.99999999999998,6444.0,0,1.0,28,40
434401,3,848,200,1,36,2,2.3999999999999893,29.999999999999893,3882.0,1,1.8,34,37
435008,0,849,200,0,40,13,4.800000000000008,48.00000000000008,7158.0,0,1.0,24,40
435009,1,849,200,1,39,0,4.199999999999993,47.99999999999992,4596.0,0,1.0,30,40
435010,2,849,200,0,40,13,4.799999999999994,47.999999999999936,4044.0,0,1.0,28,40
434437,3,849,9,2,0,0,0.0,11.0,83.0,2,-1.1,6,2
435427,0,850,200,0,44,1,7.200000000000021,72.0000000000002,8490.0,1,1.8,14,44
435428,1,850,200,2,38,1,3.5999999999999908,47.99999999999991,5592.0,0,1.8,25,40
435045,2,850,9,1,0,0,0.0,5.000000000000001,65.0,0,-1.0,5,1
435046,3,850,9,1,0,0,0.0,5.000000000000001,71.0,0,-1.0,5,1
435679,0,851,200,0,48,0,9.600000000000026,96.00000000000026,10134.0,0,1.0,14,48
435481,1,851,15,0,1,0,0.0,0.0,75.0,0,-1.0,13,1
435506,2,851,27,1,3,1,0.0,5.000000000000003,200.0,0,-1.0,16,4
435464,3,851,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,5,1
436304,0,852,200,1,42,0,6.000000000000036,66.00000000000036,8718.0,0,1.8,23,43
436305,1,852,200,0,38,42,3.5999999999999948,35.99999999999994,6702.0,0,1.0,24,38
435786,2,852,27,0,3,1,0.0,0.0,165.0,0,-1.0,14,3
436306,3,852,200,0,44,41,7.200000000000029,72.00000000000028,9330.0,0,1.0,29,44
436545,0,853,200,0,33,0,0.6000000000000005,6.000000000000005,1650.0,0,1.0,13,33
436366,1,853,21,1,2,0,0.0,5.000000000000002,113.0,0,-0.1999999999999999,9,3
436341,2,853,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,6,1
436342,3,853,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,5,1
436790,0,854,200,1,50,0,10.800000000000038,114.00000000000036,12216.0,0,1.8,14,51
436598,1,854,15,0,1,0,0.0,0.0,63.0,1,-1.1,9,1
436611,2,854,21,1,2,0,0.0,5.000000000000002,173.0,0,-1.0,10,3
436581,3,854,9,1,0,0,0.0,5.000000000000001,71.0,0,-1.0,6,1
437296,0,855,200,1,38,0,3.6000000000000068,42.000000000000064,5868.0,0,1.8,20,39
437297,1,855,200,1,38,0,3.599999999999987,41.999999999999865,5004.0,0,1.0,23,39
437093,2,855,98,1,15,2,0.0,5.999999999999981,969.0,0,-1.0,19,16
436826,3,855,9,2,0,0,0.0,11.0,83.0,0,-0.1999999999999999,6,2
437910,0,856,200,1,43,24,6.600000000000044,72.00000000000043,9984.0,0,1.8,29,44
437911,1,856,200,1,40,1,4.800000000000005,54.00000000000004,7092.0,0,1.0,28,41
437912,2,856,200,0,42,22,6.000000000000006,60.00000000000006,5094.0,0,1.0,34,42
437357,3,856,15,1,1,2,0.0,5.000000000000001,140.0,0,-1.0,9,2
438353,0,857,200,0,47,1,9.000000000000036,90.00000000000036,12522.0,0,1.0,16,47
438354,1,857,200,2,40,1,4.800000000000017,60.00000000000016,7818.0,0,1.0,25,42
438008,2,857,27,1,3,0,0.0,5.000000000000005,218.0,0,-1.0,15,4
437972,3,857,15,2,1,0,0.0,11.0,128.0,0,-0.1999999999999999,7,3
438593,0,858,200,0,49,0,10.200000000000031,102.00000000000033,11370.0,1,1.8,14,49
438388,1,858,9,0,0,1,0.0,0.0,42.0,0,-1.0,5,0
438407,2,858,15,2,1,1,0.0,11.0,134.0,2,-1.1,10,3
438408,3,858,15,0,1,1,0.0,0.0,87.0,1,-1.1,9,1
439028,0,859,200,0,44,0,7.200000000000016,72.00000000000016,8406.0,0,1.0,15,44
439029,1,859,200,2,38,2,3.599999999999988,47.99999999999988,5784.0,0,1.8,28,40
438652,2,859,15,0,1,1,0.0,0.0,87.0,0,-1.0,8,1
438671,3,859,21,0,2,1,0.0,0.0,150.0,2,-1.1,12,2
439636,0,860,200,1,43,8,6.600000000000012,72.00000000000011,6780.0,0,1.8,21,44
439637,1,860,200,1,43,0,6.600000000000021,72.0000000000002,8760.0,1,1.8,24,44
439638,2,860,200,0,41,11,5.400000000000015,54.00000000000014,5964.0,0,1.0,25,41
439065,3,860,9,0,0,1,0.0,0.0,42.0,0,-1.0,7,0
440067,0,861,200,0,38,0,3.599999999999996,35.99999999999996,5586.0,0,1.0,14,38
440068,1,861,200,1,36,1,2.399999999999987,29.99999999999987,4590.0,0,1.0,27,37
439710,2,861,21,0,2,1,0.0,0.0,138.0,0,-1.0,11,2
439674,3,861,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,4,1
440337,0,862,200,1,48,0,9.600000000000035,102.00000000000034,11406.0,0,1.8,18,49
440145,1,862,21,1,2,1,0.0,5.000000000000001,143.0,0,-0.1999999999999999,9,3
440170,2,862,33,2,4,0,0.0,11.000000000000002,239.0,0,-0.1999999999999999,17,6
440128,3,862,15,1,1,1,0.0,5.000000000000001,98.0,0,-1.0,11,2
440564,0,863,200,0,33,0,0.6000000000000006,6.000000000000006,1650.0,0,1.0,9,33
